457554
191332000805, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 82, 5.00, 16.40, 1, 0, 3, 0, 77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 38, 44, 0, 0, 0, 0
191431001390, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 201, 13.58, 14.80, 2, 0, 7, 2, 188, 2, 0, 0, 0, 0, 0, 0, 0, 75, 58, 68, 0, 0, 0, 0
191974001158, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 124, 12.00, 10.33, 3, 0, 1, 1, 116, 3, 16, 10, 14, 21, 12, 16, 16, 19, 0, 0, 0, 0, 0, 0
190420000106, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 244, 13.75, 17.75, 2, 1, 6, 3, 222, 10, 0, 0, 0, 0, 0, 0, 0, 0, 112, 132, 0, 0, 0, 0
190420000105, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 446, 31.14, 14.32, 0, 3, 9, 6, 423, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 110, 113, 115
191464000870, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 393, 26.00, 15.12, 3, 8, 16, 8, 349, 9, 0, 65, 61, 74, 61, 61, 71, 0, 0, 0, 0, 0, 0, 0
191464000872, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 989, 58.47, 16.91, 1, 14, 29, 7, 914, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 245, 254, 222
191464000875, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 814, 52.00, 15.65, 1, 10, 17, 7, 763, 16, 0, 0, 0, 0, 0, 0, 0, 261, 297, 256, 0, 0, 0, 0
191464000874, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 404, 26.00, 15.54, 0, 5, 9, 0, 382, 8, 0, 66, 64, 68, 58, 79, 69, 0, 0, 0, 0, 0, 0, 0
191464000876, Public, Town: Distant (32), Regular school, N/A, N/A, N/A, N/A, N/A, no, 411, 22.10, 18.60, 0, 0, 6, 3, 395, 7, 113, 59, 42, 46, 49, 49, 53, 0, 0, 0, 0, 0, 0, 0
191464002100
A0103707
191473000904, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 412, 30.20, 13.64, 4, 3, 10, 7, 383, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 105, 104, 97
191473000908, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 267, 18.60, 14.35, 3, 1, 16, 6, 234, 7, 34, 89, 68, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191473000905, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 185, 14.00, 13.21, 1, 0, 8, 0, 172, 4, 0, 0, 0, 0, 0, 0, 0, 0, 87, 98, 0, 0, 0, 0
191473000907, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 255, 17.00, 15.00, 1, 3, 18, 2, 228, 3, 0, 0, 0, 0, 83, 82, 90, 0, 0, 0, 0, 0, 0, 0
191521000076, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 480, 32.42, 14.81, 0, 6, 18, 2, 440, 14, 91, 86, 78, 81, 77, 67, 0, 0, 0, 0, 0, 0, 0, 0
