State Name,FIPS Code,LEA ID,LEA Name,NCES ID,School Name,Student Count,Percent Proficient - All,Count - Native American,Percent Proficient - Native American,Count - Asian/Pacific Islander,Percent Proficient - Asian/Pacific Islander,Count-Black,Percent Proficient - Black,Count - Hispanic,Percent Proficient - Hispanic,Count - Two or More Races,Percent Proficient - Two or More Races,Count - White,Percent Proficient - White,Count - Female,Percent Proficient - Female,Count - Male,Percent Proficient - Male,Count - Disabilities,Percent Proficient - Disabilities,Count - Economically Disadvantaged,Percent Proficient - Economically Disadvantaged,Count - Limited English,Percent Proficient - Limited English,Count - Homeless,Percent Proficient - Homeless,Count - Migrant Students,Percent Proficient - Migrant
IOWA,19,1915210,Jefferson-Scranton Comm School District,191521000918,Jefferson-Scranton High School,88,80-84,0,n/a,1,PS,0,n/a,2,PS,2,PS,83,80-84,42,70-79,46,80-89,8,LT50,35,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1915210,Jefferson-Scranton Comm School District,191521000919,Jefferson-Scranton Middle School,318,77,0,n/a,5,PS,0,n/a,25,GE80,4,PS,284,75-79,157,75-79,161,75-79,38,20-29,155,65-69,1,PS,0,n/a,0,n/a
IOWA,19,1922380,Paton-Churdan Comm School District,192238001338,Paton-Churdan Elementary,40,80-89,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,40,80-89,21,GE80,19,GE80,4,PS,19,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1922380,Paton-Churdan Comm School District,192238001339,Paton-Churdan Jr-Sr High School,46,70-79,0,n/a,0,n/a,0,n/a,1,PS,0,n/a,45,70-79,23,60-79,23,60-79,3,PS,20,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904440,BCLUW Comm School District,190444000119,BCLUW Elementary School,90,85-89,0,n/a,0,n/a,1,PS,6,GE50,3,PS,80,85-89,46,80-89,44,80-89,17,60-79,30,60-79,1,PS,0,n/a,0,n/a
IOWA,19,1904440,BCLUW Comm School District,190444000118,BCLUW High School,66,80-84,0,n/a,0,n/a,0,n/a,2,PS,0,n/a,64,80-84,33,80-89,33,70-79,7,LT50,18,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904440,BCLUW Comm School District,190444000087,BCLUW Middle School,184,80-84,0,n/a,1,PS,0,n/a,13,GE50,10,GE50,160,80-84,99,85-89,85,75-79,21,21-39,47,60-69,1,PS,0,n/a,0,n/a
IOWA,19,1909120,Dike-New Hartford Comm School District,190912000595,Dike Elementary School,121,85-89,1,PS,0,n/a,2,PS,2,PS,0,n/a,116,85-89,58,80-89,63,85-89,16,40-59,29,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1909120,Dike-New Hartford Comm School District,190912000596,Dike-New Hartford High School,55,80-89,0,n/a,1,PS,0,n/a,2,PS,0,n/a,52,80-89,26,GE80,29,GE80,4,PS,13,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1909120,Dike-New Hartford Comm School District,190912001207,Dike-New Hartford Junior High School,111,75-79,0,n/a,4,PS,2,PS,3,PS,3,PS,99,75-79,50,80-89,61,70-74,12,LT50,26,60-79,1,PS,0,n/a,0,n/a
IOWA,19,1909120,Dike-New Hartford Comm School District,190912001208,New Hartford Elementary School,118,80-84,0,n/a,2,PS,0,n/a,2,PS,2,PS,112,85-89,53,80-89,65,80-84,24,40-59,29,GE80,0,n/a,0,n/a,0,n/a
IOWA,19,1912660,Gladbrook-Reinbeck Comm School District,191266001402,Gladbrook-Reinbeck High School,60,70-79,0,n/a,1,PS,0,n/a,0,n/a,0,n/a,59,70-79,30,GE80,30,60-79,9,LT50,15,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1912660,Gladbrook-Reinbeck Comm School District,191266002014,Gladbrook-Reinbeck Middle School,161,85-89,0,n/a,0,n/a,1,PS,1,PS,0,n/a,159,85-89,76,90-94,85,85-89,15,LT50,33,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1912660,Gladbrook-Reinbeck Comm School District,191266000764,Reinbeck Elementary School,80,70-74,1,PS,0,n/a,0,n/a,1,PS,0,n/a,78,70-74,40,70-79,40,70-79,9,LT50,20,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1913290,Grundy Center Comm School District,191329000799,Grundy Center Elementary School,146,85-89,0,n/a,0,n/a,1,PS,1,PS,2,PS,142,85-89,57,GE90,89,80-84,20,40-59,44,80-89,0,n/a,0,n/a,0,n/a
IOWA,19,1913290,Grundy Center Comm School District,191329000801,Grundy Center High School,57,80-89,0,n/a,1,PS,0,n/a,0,n/a,1,PS,55,80-89,34,GE90,23,60-79,2,PS,13,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1913290,Grundy Center Comm School District,191329000415,Grundy Center Middle School,129,75-79,0,n/a,1,PS,0,n/a,0,n/a,1,PS,127,75-79,65,85-89,64,70-74,10,LT50,44,80-89,0,n/a,0,n/a,0,n/a
IOWA,19,1903090,Adair-Casey Comm School District,190309000006,Adair-Casey Elementary School,91,75-79,0,n/a,0,n/a,0,n/a,1,PS,2,PS,88,75-79,44,80-89,47,70-79,18,40-59,43,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1903090,Adair-Casey Comm School District,190309000007,Adair-Casey Jr-Sr High School,70,60-64,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,70,60-64,34,50-59,36,60-69,15,LT50,31,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1913320,Guthrie Center Comm School District,191332000803,Guthrie Center Elementary School,153,80-84,1,PS,0,n/a,0,n/a,7,LT50,0,n/a,145,80-84,78,85-89,75,75-79,23,40-59,60,70-79,4,PS,0,n/a,0,n/a
IOWA,19,1913320,Guthrie Center Comm School District,191332000804,Guthrie Center High School,44,80-89,0,n/a,1,PS,0,n/a,1,PS,1,PS,41,GE90,23,GE80,21,GE80,3,PS,15,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1913320,Guthrie Center Comm School District,191332000805,Guthrie Center Junior High School,77,75-79,1,PS,0,n/a,0,n/a,3,PS,1,PS,72,80-84,39,70-79,38,80-89,12,LT50,39,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1900025,Panorama Comm School District,190002500606,Panorama Elementary,160,80-84,0,n/a,0,n/a,0,n/a,2,PS,2,PS,156,85-89,82,85-89,78,80-84,14,LT50,61,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1900025,Panorama Comm School District,190002501334,Panorama High School,49,80-89,0,n/a,1,PS,0,n/a,0,n/a,0,n/a,48,70-79,20,GE80,29,60-79,2,PS,15,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1900025,Panorama Comm School District,190002501335,Panorama Middle School,187,80-84,0,n/a,0,n/a,2,PS,11,GE50,2,PS,172,85-89,82,85-89,105,80-84,21,21-39,67,70-74,0,n/a,0,n/a,0,n/a
IOWA,19,1927500,West Central Valley Comm School District,192750000671,Dexter Elementary School,76,80-84,0,n/a,1,PS,0,n/a,7,GE50,3,PS,65,80-84,39,80-89,37,70-79,9,GE50,34,70-79,1,PS,0,n/a,0,n/a
IOWA,19,1927500,West Central Valley Comm School District,192750001605,Stuart Elementary School,111,85-89,1,PS,1,PS,0,n/a,1,PS,2,PS,106,85-89,48,GE90,63,80-84,22,40-59,51,80-89,0,n/a,0,n/a,0,n/a
IOWA,19,1927500,West Central Valley Comm School District,192750001607,West Central Valley High School,66,70-74,0,n/a,0,n/a,1,PS,2,PS,0,n/a,63,70-74,28,60-79,38,60-69,9,GE50,30,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1927500,West Central Valley Comm School District,192750000664,West Central Valley Middle School,212,75,0,n/a,2,PS,1,PS,15,GE50,0,n/a,194,75-79,102,75-79,110,75-79,31,30-39,83,65-69,1,PS,0,n/a,0,n/a
IOWA,19,1921120,Northeast Hamilton Comm School District,192112001888,Northeast Hamilton Elementary School,49,80-89,0,n/a,2,PS,0,n/a,3,PS,1,PS,43,80-89,23,GE80,26,GE80,8,LT50,20,GE80,1,PS,0,n/a,0,n/a
IOWA,19,1921120,Northeast Hamilton Comm School District,192112001889,Northeast Hamilton High School,16,GE80,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,16,GE80,4,PS,12,GE50,2,PS,2,PS,0,n/a,0,n/a,0,n/a
IOWA,19,1921120,Northeast Hamilton Comm School District,192112001267,Northeast Hamilton Middle School,54,70-79,0,n/a,1,PS,0,n/a,1,PS,0,n/a,52,70-79,25,GE80,29,60-79,4,PS,14,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1926640,South Hamilton Comm School District,192664001547,South Hamilton Elem,209,82,1,PS,0,n/a,0,n/a,21,60-79,11,GE50,176,80-84,108,85-89,101,75-79,18,60-79,57,70-79,1,PS,0,n/a,0,n/a
IOWA,19,1926640,South Hamilton Comm School District,192664001549,South Hamilton Middle And High School,148,80-84,3,PS,1,PS,0,n/a,9,LT50,3,PS,132,85-89,81,90-94,67,70-74,14,GE50,51,80-89,1,PS,0,n/a,0,n/a
IOWA,19,1927480,Stratford Comm School District,192748001603,Stratford Elementary,40,70-79,0,n/a,0,n/a,0,n/a,2,PS,0,n/a,38,70-79,21,60-79,19,GE80,5,PS,12,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1930630,Webster City Comm School District,193063000990,Hamilton Regional HS High School,5,PS,0,n/a,0,n/a,0,n/a,0,n/a,1,PS,4,PS,1,PS,4,PS,3,PS,3,PS,0,n/a,0,n/a,0,n/a
IOWA,19,1930630,Webster City Comm School District,193063001763,Sunset Heights Elementary School,210,72,0,n/a,14,LT50,1,PS,29,40-59,10,GE50,156,80-84,109,70-74,101,70-74,31,20-29,107,55-59,26,21-39,0,n/a,0,n/a
IOWA,19,1930630,Webster City Comm School District,193063001764,Webster City High School,122,75-79,0,n/a,2,PS,1,PS,6,GE50,3,PS,110,75-79,55,70-79,67,75-79,18,21-39,42,60-69,2,PS,0,n/a,0,n/a
IOWA,19,1930630,Webster City Comm School District,193063001765,Webster City Middle School,523,81,0,n/a,17,60-79,3,PS,33,60-69,14,GE50,456,83,254,80-84,269,80-84,63,45-49,232,70-74,21,21-39,0,n/a,0,n/a
IOWA,19,1905430,West Hancock Comm School District,190543000171,West Hancock Elementary School,83,80-84,0,n/a,1,PS,0,n/a,14,GE50,0,n/a,68,85-89,42,80-89,41,70-79,6,GE50,35,70-79,10,GE50,0,n/a,0,n/a
IOWA,19,1905430,West Hancock Comm School District,190543000172,West Hancock High School,54,60-69,0,n/a,0,n/a,0,n/a,4,PS,1,PS,49,60-69,30,60-79,24,40-59,4,PS,16,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1905430,West Hancock Comm School District,190543000928,West Hancock Middle School,170,65-69,0,n/a,1,PS,1,PS,24,40-59,2,PS,142,65-69,78,70-74,92,60-64,20,LE20,75,55-59,11,LT50,0,n/a,0,n/a
IOWA,19,1908190,Corwith-Wesley Comm School District,190819000407,Corwith-Wesley High School,37,70-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,37,70-79,22,60-79,15,GE50,3,PS,19,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1903630,Andrew Comm School District,190363000067,Andrew Elementary School,80,70-74,0,n/a,0,n/a,3,PS,0,n/a,0,n/a,77,70-74,38,70-79,42,60-69,9,LT50,35,40-49,0,n/a,0,n/a,0,n/a
IOWA,19,1903630,Andrew Comm School District,190363000068,Andrew High School,42,80-89,0,n/a,1,PS,0,n/a,0,n/a,0,n/a,41,80-89,21,GE80,21,GE80,5,PS,18,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904650,Bellevue Comm School District,190465000128,Bellevue Elementary School,144,85-89,1,PS,1,PS,0,n/a,2,PS,0,n/a,140,85-89,70,GE95,74,75-79,16,21-39,36,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1904650,Bellevue Comm School District,190465000129,Bellevue High School,195,65-69,1,PS,0,n/a,3,PS,3,PS,0,n/a,188,65-69,84,70-74,111,65-69,24,21-39,45,50-59,0,n/a,0,n/a,0,n/a
IOWA,19,1910130,East Central Comm School District,191013000646,East Central Community High School,19,GE80,0,n/a,0,n/a,0,n/a,1,PS,1,PS,17,GE80,9,GE50,10,GE50,2,PS,6,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1910130,East Central Comm School District,191013000649,East Central Junior High,56,60-69,0,n/a,0,n/a,0,n/a,1,PS,2,PS,53,60-69,19,60-79,37,60-69,8,LT50,20,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1910130,East Central Comm School District,191013000648,Sabula Elementary Center,89,80-84,1,PS,0,n/a,0,n/a,1,PS,2,PS,85,80-84,39,80-89,50,70-79,12,LT50,32,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1918510,Maquoketa Comm School District,191851001060,Briggs Elementary School,286,80,2,PS,12,LT50,1,PS,11,GE50,9,GE50,251,80-84,139,75-79,147,80-84,41,40-49,176,70-74,7,LT50,0,n/a,0,n/a
IOWA,19,1918510,Maquoketa Comm School District,191851001029,Maquoketa Alternative Classroom,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a
IOWA,19,1918510,Maquoketa Comm School District,191851001062,Maquoketa Community High School,142,75-79,1,PS,3,PS,1,PS,2,PS,1,PS,134,75-79,71,85-89,71,65-69,21,LE20,50,70-79,1,PS,0,n/a,0,n/a
IOWA,19,1918510,Maquoketa Comm School District,191851001063,Maquoketa Middle School,348,67,0,n/a,11,GE50,2,PS,9,LT50,6,GE50,320,68,169,70-74,179,60-64,63,15-19,175,55-59,3,PS,0,n/a,0,n/a
IOWA,19,1923790,Preston Comm School District,192379001386,Preston Elementary School,115,90-94,0,n/a,2,PS,0,n/a,1,PS,0,n/a,112,90-94,50,GE90,65,90-94,14,GE50,23,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1923790,Preston Comm School District,192379001387,Preston High School,80,85-89,0,n/a,0,n/a,1,PS,0,n/a,0,n/a,79,85-89,43,80-89,37,80-89,12,GE50,21,GE80,0,n/a,0,n/a,0,n/a
IOWA,19,1904380,Baxter Comm School District,190438000113,Baxter Elementary School,139,70-74,0,n/a,0,n/a,2,PS,5,PS,0,n/a,132,70-74,64,75-79,75,65-69,15,LT50,41,50-59,0,n/a,0,n/a,0,n/a
IOWA,19,1904380,Baxter Comm School District,190438000114,Baxter High School,95,70-74,0,n/a,1,PS,1,PS,1,PS,2,PS,90,75-79,36,70-79,59,70-79,7,LT50,25,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1900009,Colfax-Mingo Comm School District,190000900385,Colfax-Mingo Elementary School,174,75-79,0,n/a,1,PS,0,n/a,4,PS,3,PS,166,75-79,83,80-84,91,75-79,12,LT50,73,75-79,0,n/a,0,n/a,0,n/a
IOWA,19,1900009,Colfax-Mingo Comm School District,190000900386,Colfax-Mingo High School,73,65-69,0,n/a,0,n/a,0,n/a,3,PS,1,PS,69,65-69,30,60-79,43,60-69,8,LT50,28,40-59,0,n/a,0,n/a,0,n/a
IOWA,19,1900009,Colfax-Mingo Comm School District,190000901976,Colfax-Mingo Middle School,141,60-64,0,n/a,0,n/a,0,n/a,5,PS,1,PS,135,60-64,76,70-74,65,55-59,19,21-39,73,50-54,0,n/a,0,n/a,0,n/a
IOWA,19,1918030,Lynnville-Sully Comm School District,191803001964,Lynnville-Sully Elementary School,94,85-89,0,n/a,1,PS,3,PS,0,n/a,0,n/a,90,80-84,44,GE90,50,70-79,7,LT50,17,GE80,0,n/a,0,n/a,0,n/a
IOWA,19,1918030,Lynnville-Sully Comm School District,191803001031,Lynnville-Sully High School,41,70-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,41,70-79,24,GE80,17,60-79,4,PS,5,PS,0,n/a,0,n/a,0,n/a
IOWA,19,1918030,Lynnville-Sully Comm School District,191803001994,Lynnville-Sully Middle School,105,75-79,0,n/a,0,n/a,0,n/a,0,n/a,0,n/a,105,75-79,43,GE90,62,65-69,12,LT50,23,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061002127,Aurora Heights Elementary School,357,81,0,n/a,2,PS,0,n/a,10,GE50,14,GE50,331,81,187,85-89,170,75-79,44,30-39,172,70-74,2,PS,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061002052,Basics and Beyond Alternative School,20,21-39,0,n/a,0,n/a,1,PS,0,n/a,0,n/a,19,21-39,9,LT50,11,LT50,5,PS,12,LT50,0,n/a,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061002117,Berg Elementary School,134,75-79,0,n/a,3,PS,0,n/a,3,PS,6,GE50,122,75-79,66,75-79,68,75-79,14,LT50,74,70-74,2,PS,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061001221,Berg Middle School,440,73,2,PS,3,PS,3,PS,16,60-79,11,LT50,405,74,207,75-79,233,65-69,68,30-34,184,60-64,0,n/a,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061001226,Newton Senior High School,175,75-79,0,n/a,1,PS,0,n/a,4,PS,5,PS,165,75-79,87,80-84,88,75-79,26,LE20,58,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061002123,Thomas Jefferson Elementary School,106,80-84,0,n/a,3,PS,3,PS,1,PS,6,GE50,93,80-84,47,80-89,59,70-79,16,LE20,51,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1920610,Newton Comm School District,192061002119,Woodrow Wilson Elementary School,306,75,2,PS,2,PS,3,PS,9,LT50,14,GE50,276,75-79,149,75-79,157,70-74,48,20-29,154,65-69,0,n/a,0,n/a,0,n/a
IOWA,19,1999017,PCM Comm School District,199901702063,Monroe Elementary School,124,90-94,0,n/a,1,PS,2,PS,3,PS,0,n/a,118,85-89,61,85-89,63,90-94,20,60-79,35,80-89,0,n/a,0,n/a,0,n/a
IOWA,19,1999017,PCM Comm School District,199901702060,PCM High School,97,75-79,0,n/a,0,n/a,0,n/a,3,PS,0,n/a,94,75-79,47,80-89,50,70-79,7,LT50,21,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1999017,PCM Comm School District,199901702061,PCM Middle School,232,74,0,n/a,3,PS,0,n/a,4,PS,3,PS,222,75-79,113,75-79,119,70-74,27,LE20,53,60-69,0,n/a,0,n/a,0,n/a
IOWA,19,1999017,PCM Comm School District,199901702062,Prairie City Elementary School,110,85-89,0,n/a,2,PS,0,n/a,2,PS,5,PS,101,85-89,50,80-89,60,80-89,16,60-79,28,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1911340,Fairfield Comm School District,191134000693,Fairfield High School,129,75-79,0,n/a,4,PS,2,PS,8,LT50,4,PS,111,75-79,62,80-84,67,70-74,13,LT50,44,60-69,5,PS,0,n/a,0,n/a
IOWA,19,1911340,Fairfield Comm School District,191134000694,Fairfield Middle School,486,76,0,n/a,10,GE50,8,GE50,22,60-79,10,GE50,436,76,221,80-84,265,70-74,71,35-39,189,60-64,9,GE50,0,n/a,0,n/a
IOWA,19,1911340,Fairfield Comm School District,191134000695,Libertyville Elementary School,37,70-79,0,n/a,0,n/a,0,n/a,0,n/a,2,PS,35,70-79,16,60-79,21,60-79,7,GE50,11,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1911340,Fairfield Comm School District,191134000698,Pence Elementary School,132,80-84,0,n/a,6,GE50,3,PS,6,GE50,3,PS,114,80-84,58,80-89,74,80-84,25,40-59,63,70-74,2,PS,0,n/a,0,n/a
IOWA,19,1911340,Fairfield Comm School District,191134000701,Washington Elementary School,84,80-84,0,n/a,2,PS,0,n/a,2,PS,1,PS,79,80-84,39,80-89,45,80-89,14,GE50,31,70-79,1,PS,0,n/a,0,n/a
IOWA,19,1907590,Clear Creek Amana Comm School District,190759000048,Amana Elementary School,61,80-84,0,n/a,0,n/a,3,PS,1,PS,0,n/a,57,80-89,30,GE80,31,80-89,8,GE50,13,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1907590,Clear Creek Amana Comm School District,190759000361,Clear Creek Amana High School,109,70-74,0,n/a,2,PS,0,n/a,1,PS,2,PS,104,70-74,57,80-89,52,60-69,16,LE20,13,GE50,0,n/a,0,n/a,0,n/a
IOWA,19,1907590,Clear Creek Amana Comm School District,190759001903,Clear Creek Amana Middle School,370,77,1,PS,6,GE50,17,40-59,18,60-79,10,GE50,318,79,178,80-84,192,70-74,47,20-29,78,55-59,0,n/a,0,n/a,0,n/a
IOWA,19,1907590,Clear Creek Amana Comm School District,190759000359,Clear Creek Elementary School,172,80-84,0,n/a,2,PS,3,PS,8,GE50,13,GE50,146,85-89,80,80-84,92,85-89,16,21-39,36,70-79,0,n/a,0,n/a,0,n/a
IOWA,19,1907590,Clear Creek Amana Comm School District,190759002103,North Bend Elementary,128,80-84,0,n/a,1,PS,9,GE50,5,PS,5,PS,108,80-84,59,GE90,69,70-74,12,LT50,39,60-69,1,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000881,Bohumil Shimek Elementary School,102,75-79,0,n/a,3,PS,13,LT50,4,PS,0,n/a,82,80-84,47,80-89,55,70-79,14,LT50,12,LT50,0,n/a,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470002133,Buford Garner Elementary,185,70-74,0,n/a,6,GE50,26,40-59,18,40-59,4,PS,131,75-79,90,75-79,95,65-69,19,21-39,65,50-54,2,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000883,Central Elementary School,254,74,2,PS,23,GE80,39,40-49,15,GE50,1,PS,174,80-84,124,75-79,130,70-74,23,21-39,76,55-59,4,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470001030,Elizabeth Tate Alt. High School,40,40-49,0,n/a,0,n/a,18,21-39,3,PS,0,n/a,19,60-79,23,40-59,17,40-59,9,LT50,29,21-39,1,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000885,Ernest Horn Elementary School,212,87,0,n/a,44,GE90,14,GE50,13,GE50,0,n/a,141,85-89,97,90-94,115,85-89,15,LT50,48,70-79,9,GE50,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000886,Grant Wood Elementary School,267,61,1,PS,18,60-79,101,45-49,55,50-59,0,n/a,92,75-79,137,60-64,130,55-59,31,30-39,173,50-54,24,40-59,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000887,Helen Lemme Elementary School,173,75-79,2,PS,4,PS,15,LT50,27,21-39,0,n/a,125,85-89,82,75-79,91,70-74,39,20-29,55,50-59,1,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000889,Herbert Hoover Elementary School,203,81,2,PS,12,GE50,26,60-79,14,GE50,0,n/a,149,85-89,96,80-84,107,75-79,37,50-59,42,70-79,8,GE50,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000890,Hills Elementary School,51,70-79,0,n/a,0,n/a,3,PS,14,GE50,0,n/a,34,80-89,28,GE80,23,60-79,5,PS,29,60-79,3,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000891,Horace Mann Elementary School,132,60-64,0,n/a,11,GE50,14,GE50,40,40-49,0,n/a,67,75-79,72,55-59,60,60-69,12,LT50,73,45-49,22,21-39,0,n/a,1,PS
IOWA,19,1914700,Iowa City Comm School District,191470000892,Iowa City High School,307,81,0,n/a,6,GE50,43,50-59,36,60-69,0,n/a,222,85-89,144,85-89,163,75-79,39,30-39,81,50-54,0,n/a,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470001034,James Van Allen Elementary School,223,75,2,PS,9,GE50,14,GE50,7,LT50,0,n/a,191,75-79,106,75-79,117,70-74,6,GE50,55,50-59,2,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000893,Kirkwood Elementary School,181,45-49,0,n/a,7,GE50,68,35-39,28,21-39,0,n/a,78,60-64,76,55-59,105,40-44,23,LE20,114,35-39,14,LT50,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000894,Lincoln Elementary School,138,90-94,0,n/a,20,GE80,11,GE50,4,PS,0,n/a,103,90-94,67,GE95,71,90-94,9,GE50,9,GE50,1,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000895,Longfellow Elementary School,177,80-84,1,PS,9,GE50,20,40-59,6,GE50,0,n/a,141,80-84,91,75-79,86,80-84,27,21-39,38,60-69,2,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000896,Mark Twain Elementary,113,45-49,0,n/a,2,PS,49,30-39,24,40-59,0,n/a,38,60-69,45,50-59,68,40-44,19,21-39,95,40-44,4,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470001392,North Central Junior High School,396,80,2,PS,20,GE80,48,50-59,14,GE50,0,n/a,312,84,207,80-84,189,75-79,34,19-Nov,73,55-59,0,n/a,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000897,Northwest Junior High School,627,74,2,PS,71,85-89,116,40-44,40,30-39,0,n/a,398,84,285,75-79,342,70,90,25-29,194,40-44,26,21-39,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000898,Penn Elementary School,234,74,1,PS,0,n/a,36,30-39,5,PS,0,n/a,192,80-84,123,75-79,111,70-74,36,30-39,59,40-49,0,n/a,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000899,Robert Lucas Elementary School,239,74,1,PS,10,GE50,33,60-69,36,60-69,0,n/a,159,80-84,126,80-84,113,65-69,40,30-39,97,60-64,5,PS,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000900,Roosevelt Elementary School,159,60-64,0,n/a,7,GE50,71,40-44,18,40-59,0,n/a,63,80-84,84,60-64,75,55-59,23,21-39,104,45-49,13,LT50,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000901,Southeast Junior High School,658,70,1,PS,27,GE80,121,45-49,77,30-34,0,n/a,432,83,326,72,332,68,116,25-29,230,45-49,8,GE50,0,n/a,1,PS
IOWA,19,1914700,Iowa City Comm School District,191470000304,Weber Elementary,313,82,0,n/a,68,80-84,34,50-59,13,GE50,0,n/a,198,85-89,153,85-89,160,75-79,25,21-39,53,50-59,26,40-59,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000902,West Senior High School,459,81,1,PS,41,80-89,67,45-49,32,60-69,0,n/a,318,89,230,85-89,229,75-79,44,30-39,105,55-59,22,40-59,0,n/a,0,n/a
IOWA,19,1914700,Iowa City Comm School District,191470000436,Wickham Elementary,287,86,0,n/a,24,GE80,8,GE50,10,GE50,0,n/a,245,85-89,147,85-89,140,85-89,30,60-79,13,GE50,1,PS,0,n/a,0,n/a
IOWA,19,1917550,Lone Tree Comm School District,191755001018,Lone Tree Elementary School,114,80-84,1,PS,0,n/a,1,PS,8,GE50,1,PS,103,80-84,54,80-89,60,70-79,15,LT50,30,60-79,0,n/a,0,n/a,0,n/a
IOWA,19,1917550,Lone Tree Comm School District,191755001019,Lone Tree Junior-Senior High School,138,70-74,0,n/a,0,n/a,4,PS,6,GE50,1,PS,127,70-74,64,70-74,74,65-69,15,LT50,37,50-59,0,n/a,0,n/a,0,n/a
IOWA,19,1926580,Solon Comm School District,192658001542,Lakeview Elementary,192,85-89,0,n/a,0,n/a,0,n/a,3,PS,1,PS,188,85-89,89,90-94,103,80-84,11,LT50,14,GE50,0,n/a,0,n/a,0,n/a
